ID_MOEDA;DATA_REF;VL_COTACAO
USD;24/10/2005 00:00:00;1,027851939
USD;25/10/2005 00:00:00;6,197928131
USD;26/10/2005 00:00:00;5,034196138
USD;27/10/2005 00:00:00;5,298402369
USD;28/10/2005 00:00:00;6,749252915
USD;31/10/2005 00:00:00;3,978793561
USD;01/11/2005 00:00:00;3,606394768
USD;02/11/2005 00:00:00;7,587421715
USD;03/11/2005 00:00:00;7,615349174
USD;04/11/2005 00:00:00;7,931041896
USD;07/11/2005 00:00:00;1,848038435
USD;08/11/2005 00:00:00;5,317324698
USD;09/11/2005 00:00:00;3,811138272
USD;10/11/2005 00:00:00;3,937180459
USD;11/11/2005 00:00:00;5,799105167
USD;14/11/2005 00:00:00;5,305677235
USD;15/11/2005 00:00:00;5,071422458
USD;16/11/2005 00:00:00;5,230302513
USD;17/11/2005 00:00:00;2,44781518
USD;18/11/2005 00:00:00;1,525318682
USD;21/11/2005 00:00:00;3,665183663
USD;22/11/2005 00:00:00;7,440962255
USD;23/11/2005 00:00:00;3,590005875
USD;24/11/2005 00:00:00;4,526236832
USD;25/11/2005 00:00:00;5,12995851
USD;28/11/2005 00:00:00;1,394049823
USD;29/11/2005 00:00:00;7,438506842
USD;30/11/2005 00:00:00;2,607442915
USD;01/12/2005 00:00:00;4,756213307
USD;02/12/2005 00:00:00;1,655666292
USD;05/12/2005 00:00:00;3,982514858
USD;06/12/2005 00:00:00;1,7388466
USD;07/12/2005 00:00:00;7,82171905
USD;08/12/2005 00:00:00;6,829998672
USD;09/12/2005 00:00:00;3,096968889
USD;12/12/2005 00:00:00;4,233130991
USD;13/12/2005 00:00:00;2,575926423
USD;14/12/2005 00:00:00;3,606194913
USD;15/12/2005 00:00:00;1,401925087
USD;16/12/2005 00:00:00;3,167627633
USD;19/12/2005 00:00:00;4,974340796
USD;20/12/2005 00:00:00;7,555238903
USD;21/12/2005 00:00:00;6,871931791
USD;22/12/2005 00:00:00;6,556191504
USD;23/12/2005 00:00:00;7,162897229
USD;26/12/2005 00:00:00;7,676825464
USD;27/12/2005 00:00:00;2,19540453
USD;28/12/2005 00:00:00;7,271076024
USD;29/12/2005 00:00:00;4,712335467
USD;30/12/2005 00:00:00;3,696235359
USD;02/01/2006 00:00:00;7,884001017
USD;03/01/2006 00:00:00;3,714808047
USD;04/01/2006 00:00:00;4,602574944
USD;05/01/2006 00:00:00;3,111210287
USD;06/01/2006 00:00:00;7,131996155
USD;09/01/2006 00:00:00;1,242062867
USD;10/01/2006 00:00:00;6,957089782
USD;11/01/2006 00:00:00;5,988827884
USD;12/01/2006 00:00:00;5,425657034
USD;13/01/2006 00:00:00;1,331539214
USD;16/01/2006 00:00:00;2,527283788
USD;17/01/2006 00:00:00;5,512376726
USD;18/01/2006 00:00:00;7,902617931
USD;19/01/2006 00:00:00;6,507834256
USD;20/01/2006 00:00:00;6,926865458
USD;23/01/2006 00:00:00;4,278231323
USD;24/01/2006 00:00:00;5,461255312
USD;25/01/2006 00:00:00;6,013318598
USD;26/01/2006 00:00:00;5,616222978
USD;27/01/2006 00:00:00;4,342727125
USD;30/01/2006 00:00:00;4,620062828
USD;31/01/2006 00:00:00;5,230011284
USD;01/02/2006 00:00:00;5,636799216
USD;02/02/2006 00:00:00;6,019035518
USD;03/02/2006 00:00:00;3,12702632
USD;06/02/2006 00:00:00;7,851454794
USD;07/02/2006 00:00:00;5,095466733
USD;08/02/2006 00:00:00;1,424038827
USD;09/02/2006 00:00:00;2,318998814
USD;10/02/2006 00:00:00;6,804590046
USD;13/02/2006 00:00:00;6,398902774
USD;14/02/2006 00:00:00;4,775205314
USD;15/02/2006 00:00:00;7,231075525
USD;16/02/2006 00:00:00;4,921631396
USD;17/02/2006 00:00:00;3,237964272
USD;20/02/2006 00:00:00;7,437464178
USD;21/02/2006 00:00:00;7,455968857
USD;22/02/2006 00:00:00;2,361941636
USD;23/02/2006 00:00:00;4,32206285
USD;24/02/2006 00:00:00;4,720080554
USD;27/02/2006 00:00:00;1,753383398
USD;28/02/2006 00:00:00;6,783906996
USD;01/03/2006 00:00:00;2,863539815
USD;02/03/2006 00:00:00;3,423530519
USD;03/03/2006 00:00:00;3,409390926
USD;06/03/2006 00:00:00;3,266812146
USD;07/03/2006 00:00:00;3,812041163
USD;08/03/2006 00:00:00;3,136376083
USD;09/03/2006 00:00:00;5,345805407
USD;10/03/2006 00:00:00;2,982715189
USD;13/03/2006 00:00:00;3,838892579
USD;14/03/2006 00:00:00;7,282140195
USD;15/03/2006 00:00:00;2,979557991
USD;16/03/2006 00:00:00;2,61832267
USD;17/03/2006 00:00:00;1,071474433
USD;20/03/2006 00:00:00;7,916181743
USD;21/03/2006 00:00:00;4,83207202
USD;22/03/2006 00:00:00;1,546864569
USD;23/03/2006 00:00:00;6,577596784
USD;24/03/2006 00:00:00;7,27257055
USD;27/03/2006 00:00:00;2,88863802
USD;28/03/2006 00:00:00;6,749969304
USD;29/03/2006 00:00:00;1,599874377
USD;30/03/2006 00:00:00;6,060962379
USD;31/03/2006 00:00:00;7,707788706
USD;03/04/2006 00:00:00;4,489538729
USD;04/04/2006 00:00:00;1,540101647
USD;05/04/2006 00:00:00;7,513473928
USD;06/04/2006 00:00:00;1,280673981
USD;07/04/2006 00:00:00;3,729623139
USD;10/04/2006 00:00:00;2,693627715
USD;11/04/2006 00:00:00;2,181557834
USD;12/04/2006 00:00:00;3,640435934
USD;13/04/2006 00:00:00;4,308296263
USD;14/04/2006 00:00:00;7,733731389
USD;17/04/2006 00:00:00;3,482877672
USD;18/04/2006 00:00:00;1,221583843
USD;19/04/2006 00:00:00;1,85953027
USD;20/04/2006 00:00:00;3,945996165
USD;21/04/2006 00:00:00;7,998182952
USD;24/04/2006 00:00:00;2,969369173
USD;25/04/2006 00:00:00;1,485070765
USD;26/04/2006 00:00:00;6,212685227
USD;27/04/2006 00:00:00;6,518184125
USD;28/04/2006 00:00:00;7,199160576
USD;01/05/2006 00:00:00;5,176311791
USD;02/05/2006 00:00:00;3,747116446
USD;03/05/2006 00:00:00;3,840427577
USD;04/05/2006 00:00:00;5,205818892
USD;05/05/2006 00:00:00;7,986170828
USD;08/05/2006 00:00:00;6,578037381
USD;09/05/2006 00:00:00;5,316170633
USD;10/05/2006 00:00:00;7,623072147
USD;11/05/2006 00:00:00;2,950963795
USD;12/05/2006 00:00:00;2,784000278
USD;15/05/2006 00:00:00;5,147256553
USD;16/05/2006 00:00:00;2,532890558
USD;17/05/2006 00:00:00;1,762280047
USD;18/05/2006 00:00:00;1,477737069
USD;19/05/2006 00:00:00;4,432989538
USD;22/05/2006 00:00:00;6,324861526
USD;23/05/2006 00:00:00;1,188857377
USD;24/05/2006 00:00:00;7,540534377
USD;25/05/2006 00:00:00;2,967009723
USD;26/05/2006 00:00:00;4,305564642
USD;29/05/2006 00:00:00;7,248457015
USD;30/05/2006 00:00:00;5,10660851
USD;31/05/2006 00:00:00;6,784168184
USD;01/06/2006 00:00:00;5,057946682
USD;02/06/2006 00:00:00;5,129738629
USD;05/06/2006 00:00:00;5,797480464
USD;06/06/2006 00:00:00;2,457401931
USD;07/06/2006 00:00:00;5,550696611
USD;08/06/2006 00:00:00;7,864135325
USD;09/06/2006 00:00:00;7,706350923
USD;12/06/2006 00:00:00;3,144608915
USD;13/06/2006 00:00:00;6,997620583
USD;14/06/2006 00:00:00;1,747728646
USD;15/06/2006 00:00:00;5,132475257
USD;16/06/2006 00:00:00;5,385523021
USD;19/06/2006 00:00:00;4,467016935
USD;20/06/2006 00:00:00;5,513123572
USD;21/06/2006 00:00:00;7,065538526
USD;22/06/2006 00:00:00;3,648589075
USD;23/06/2006 00:00:00;6,241051197
USD;26/06/2006 00:00:00;5,251323521
USD;27/06/2006 00:00:00;1,420030475
USD;28/06/2006 00:00:00;6,627837837
USD;29/06/2006 00:00:00;5,925131083
USD;30/06/2006 00:00:00;3,083605349
USD;03/07/2006 00:00:00;5,019620538
USD;04/07/2006 00:00:00;6,289761007
USD;05/07/2006 00:00:00;5,307281494
USD;06/07/2006 00:00:00;4,583394349
USD;07/07/2006 00:00:00;3,331532836
USD;10/07/2006 00:00:00;4,670186222
USD;11/07/2006 00:00:00;3,967519522
USD;12/07/2006 00:00:00;7,94813925
USD;13/07/2006 00:00:00;3,950921178
USD;14/07/2006 00:00:00;7,421152055
USD;17/07/2006 00:00:00;4,637229443
USD;18/07/2006 00:00:00;1,921187222
USD;19/07/2006 00:00:00;7,83524406
USD;20/07/2006 00:00:00;5,10778302
USD;21/07/2006 00:00:00;6,308537722
USD;24/07/2006 00:00:00;7,463658869
USD;25/07/2006 00:00:00;3,288639665
USD;26/07/2006 00:00:00;5,255164564
USD;27/07/2006 00:00:00;6,093688011
USD;28/07/2006 00:00:00;2,176323235
USD;31/07/2006 00:00:00;3,696300864
USD;01/08/2006 00:00:00;3,145218074
USD;02/08/2006 00:00:00;2,834416151
USD;03/08/2006 00:00:00;7,4714728
USD;04/08/2006 00:00:00;3,008850217
USD;07/08/2006 00:00:00;3,363575876
USD;08/08/2006 00:00:00;2,461325169
USD;09/08/2006 00:00:00;2,494798481
USD;10/08/2006 00:00:00;2,976714969
USD;11/08/2006 00:00:00;1,09645623
USD;14/08/2006 00:00:00;4,103260279
USD;15/08/2006 00:00:00;7,797264636
USD;16/08/2006 00:00:00;7,134502053
USD;17/08/2006 00:00:00;7,177538335
USD;18/08/2006 00:00:00;1,946683884
USD;21/08/2006 00:00:00;2,756984055
USD;22/08/2006 00:00:00;2,535373092
USD;23/08/2006 00:00:00;4,884837329
USD;24/08/2006 00:00:00;2,845050573
USD;25/08/2006 00:00:00;5,75109297
USD;28/08/2006 00:00:00;6,235419393
USD;29/08/2006 00:00:00;6,487579286
USD;30/08/2006 00:00:00;3,678182125
USD;31/08/2006 00:00:00;2,07762605
USD;01/09/2006 00:00:00;1,528036952
USD;04/09/2006 00:00:00;6,543076217
USD;05/09/2006 00:00:00;5,461642504
USD;06/09/2006 00:00:00;6,627391398
USD;07/09/2006 00:00:00;1,928301454
USD;08/09/2006 00:00:00;6,943601072
USD;11/09/2006 00:00:00;1,206112862
USD;12/09/2006 00:00:00;2,305845559
USD;13/09/2006 00:00:00;4,907343268
USD;14/09/2006 00:00:00;1,713262737
USD;15/09/2006 00:00:00;7,526766539
USD;18/09/2006 00:00:00;6,204968512
USD;19/09/2006 00:00:00;3,376722455
USD;20/09/2006 00:00:00;5,554881036
USD;21/09/2006 00:00:00;7,002644062
USD;22/09/2006 00:00:00;4,525138676
USD;25/09/2006 00:00:00;5,92280376
USD;26/09/2006 00:00:00;7,146861732
USD;27/09/2006 00:00:00;4,286028147
USD;28/09/2006 00:00:00;1,247007906
USD;29/09/2006 00:00:00;2,791131616
USD;02/10/2006 00:00:00;1,190071523
USD;03/10/2006 00:00:00;6,961818695
USD;04/10/2006 00:00:00;5,553376496
USD;05/10/2006 00:00:00;3,620805144
USD;06/10/2006 00:00:00;1,204713047
USD;09/10/2006 00:00:00;1,156907797
USD;10/10/2006 00:00:00;7,001068175
USD;11/10/2006 00:00:00;6,928853154
USD;12/10/2006 00:00:00;5,077199876
USD;13/10/2006 00:00:00;5,899554729
USD;16/10/2006 00:00:00;1,442805111
USD;17/10/2006 00:00:00;6,344609141
USD;18/10/2006 00:00:00;4,357031524
USD;19/10/2006 00:00:00;3,228760958
USD;20/10/2006 00:00:00;4,699082911
USD;23/10/2006 00:00:00;5,594086289
USD;24/10/2006 00:00:00;2,303668439
USD;25/10/2006 00:00:00;3,053645134
USD;26/10/2006 00:00:00;4,980045617
USD;27/10/2006 00:00:00;7,234352469
USD;30/10/2006 00:00:00;5,683407009
USD;31/10/2006 00:00:00;4,762818098
USD;01/11/2006 00:00:00;1,057360709
USD;02/11/2006 00:00:00;3,13790524
USD;03/11/2006 00:00:00;4,316254556
USD;06/11/2006 00:00:00;2,583757877
USD;07/11/2006 00:00:00;7,186094105
USD;08/11/2006 00:00:00;1,727046847
USD;09/11/2006 00:00:00;1,372804344
USD;10/11/2006 00:00:00;6,692184687
USD;13/11/2006 00:00:00;3,776585162
USD;14/11/2006 00:00:00;7,958259225
USD;15/11/2006 00:00:00;3,42111057
USD;16/11/2006 00:00:00;3,071435928
USD;17/11/2006 00:00:00;1,816321671
USD;20/11/2006 00:00:00;5,056578994
USD;21/11/2006 00:00:00;5,223563373
USD;22/11/2006 00:00:00;6,121841192
USD;23/11/2006 00:00:00;4,041814864
USD;24/11/2006 00:00:00;7,999972463
USD;27/11/2006 00:00:00;4,283763826
USD;28/11/2006 00:00:00;1,020097256
USD;29/11/2006 00:00:00;2,860474408
USD;30/11/2006 00:00:00;6,753710628
USD;01/12/2006 00:00:00;3,143398941
USD;04/12/2006 00:00:00;6,828643084
USD;05/12/2006 00:00:00;1,022483408
USD;06/12/2006 00:00:00;2,254744172
USD;07/12/2006 00:00:00;6,429116666
USD;08/12/2006 00:00:00;1,355034828
USD;11/12/2006 00:00:00;6,042673409
USD;12/12/2006 00:00:00;2,146078467
USD;13/12/2006 00:00:00;5,64940089
USD;14/12/2006 00:00:00;1,761320829
USD;15/12/2006 00:00:00;5,37239939
USD;18/12/2006 00:00:00;4,261148572
USD;19/12/2006 00:00:00;7,741446435
USD;20/12/2006 00:00:00;6,923416615
USD;21/12/2006 00:00:00;6,321414769
USD;22/12/2006 00:00:00;2,858194232
USD;25/12/2006 00:00:00;2,368034065
USD;26/12/2006 00:00:00;4,540479898
USD;27/12/2006 00:00:00;7,729746401
USD;28/12/2006 00:00:00;3,604634881
USD;29/12/2006 00:00:00;7,964405477
USD;01/01/2007 00:00:00;7,994285583
USD;02/01/2007 00:00:00;1,389569581
USD;03/01/2007 00:00:00;5,31144464
USD;04/01/2007 00:00:00;7,535138309
USD;05/01/2007 00:00:00;3,95860076
USD;08/01/2007 00:00:00;3,217083037
USD;09/01/2007 00:00:00;4,417527318
USD;10/01/2007 00:00:00;5,201021135
USD;11/01/2007 00:00:00;6,758559704
USD;12/01/2007 00:00:00;2,174383938
USD;15/01/2007 00:00:00;1,224091411
USD;16/01/2007 00:00:00;7,495928466
USD;17/01/2007 00:00:00;2,480038881
USD;18/01/2007 00:00:00;1,94134289
USD;19/01/2007 00:00:00;7,879025102
USD;22/01/2007 00:00:00;6,413695753
USD;23/01/2007 00:00:00;6,829031944
USD;24/01/2007 00:00:00;1,337478936
USD;25/01/2007 00:00:00;2,111271262
USD;26/01/2007 00:00:00;6,20499438
USD;29/01/2007 00:00:00;5,741024733
USD;30/01/2007 00:00:00;4,493834555
USD;31/01/2007 00:00:00;1,715202451
USD;01/02/2007 00:00:00;2,924206674
USD;02/02/2007 00:00:00;2,740370274
USD;05/02/2007 00:00:00;4,774850667
USD;06/02/2007 00:00:00;7,784995914
USD;07/02/2007 00:00:00;7,726300895
USD;08/02/2007 00:00:00;5,049663782
USD;09/02/2007 00:00:00;5,450241625
USD;12/02/2007 00:00:00;5,699008584
USD;13/02/2007 00:00:00;1,913706243
USD;14/02/2007 00:00:00;4,449117661
USD;15/02/2007 00:00:00;7,116870224
USD;16/02/2007 00:00:00;2,854152083
USD;19/02/2007 00:00:00;5,733187854
USD;20/02/2007 00:00:00;1,885936499
USD;21/02/2007 00:00:00;3,870622694
USD;22/02/2007 00:00:00;5,15026772
USD;23/02/2007 00:00:00;1,922721803
USD;26/02/2007 00:00:00;5,833692074
USD;27/02/2007 00:00:00;2,228283703
USD;28/02/2007 00:00:00;2,224501491
USD;01/03/2007 00:00:00;1,008370101
USD;02/03/2007 00:00:00;4,401698351
USD;05/03/2007 00:00:00;6,799411356
USD;06/03/2007 00:00:00;3,435679078
USD;07/03/2007 00:00:00;3,351155698
USD;08/03/2007 00:00:00;2,194386482
USD;09/03/2007 00:00:00;7,708212197
USD;12/03/2007 00:00:00;5,598680854
USD;13/03/2007 00:00:00;4,94393748
USD;14/03/2007 00:00:00;2,920679808
USD;15/03/2007 00:00:00;4,765416205
USD;16/03/2007 00:00:00;4,468816876
USD;19/03/2007 00:00:00;4,958285272
USD;20/03/2007 00:00:00;7,753368855
USD;21/03/2007 00:00:00;5,390151799
USD;22/03/2007 00:00:00;7,976201892
USD;23/03/2007 00:00:00;1,041354835
USD;26/03/2007 00:00:00;1,438486338
USD;27/03/2007 00:00:00;3,281820834
USD;28/03/2007 00:00:00;2,210130334
USD;29/03/2007 00:00:00;7,362762868
USD;30/03/2007 00:00:00;3,154682159
USD;02/04/2007 00:00:00;7,841973603
USD;03/04/2007 00:00:00;3,153451324
USD;04/04/2007 00:00:00;4,411462009
USD;05/04/2007 00:00:00;7,12259841
USD;06/04/2007 00:00:00;5,346183836
USD;09/04/2007 00:00:00;5,166943669
USD;10/04/2007 00:00:00;2,542615831
USD;11/04/2007 00:00:00;1,964244366
USD;12/04/2007 00:00:00;5,865923703
USD;13/04/2007 00:00:00;1,223690867
USD;16/04/2007 00:00:00;2,274473846
USD;17/04/2007 00:00:00;5,812371492
USD;18/04/2007 00:00:00;7,940438807
USD;19/04/2007 00:00:00;4,893456101
USD;20/04/2007 00:00:00;5,335246503
USD;23/04/2007 00:00:00;5,169848442
USD;24/04/2007 00:00:00;6,998623192
USD;25/04/2007 00:00:00;4,077057242
USD;26/04/2007 00:00:00;6,45998019
USD;27/04/2007 00:00:00;7,519036055
USD;30/04/2007 00:00:00;5,530894339
USD;01/05/2007 00:00:00;7,490741849
USD;02/05/2007 00:00:00;7,93743223
USD;03/05/2007 00:00:00;4,681162357
USD;04/05/2007 00:00:00;4,011068165
USD;07/05/2007 00:00:00;1,900562167
USD;08/05/2007 00:00:00;7,906945884
USD;09/05/2007 00:00:00;7,925697565
USD;10/05/2007 00:00:00;7,568234026
USD;11/05/2007 00:00:00;2,106750131
USD;14/05/2007 00:00:00;4,405325353
USD;15/05/2007 00:00:00;7,82972908
USD;16/05/2007 00:00:00;6,408629715
USD;17/05/2007 00:00:00;4,67809236
USD;18/05/2007 00:00:00;1,163710773
USD;21/05/2007 00:00:00;5,887336493
USD;22/05/2007 00:00:00;6,987516463
USD;23/05/2007 00:00:00;6,436305165
USD;24/05/2007 00:00:00;1,154453218
USD;25/05/2007 00:00:00;5,868966579
USD;28/05/2007 00:00:00;1,931053936
USD;29/05/2007 00:00:00;3,690409541
USD;30/05/2007 00:00:00;1,8879897
USD;31/05/2007 00:00:00;6,930808306
USD;01/06/2007 00:00:00;4,708175242
USD;04/06/2007 00:00:00;7,221106172
USD;05/06/2007 00:00:00;6,459718168
USD;06/06/2007 00:00:00;5,474167824
USD;07/06/2007 00:00:00;2,052461922
USD;08/06/2007 00:00:00;3,015150428
USD;11/06/2007 00:00:00;1,346872509
USD;12/06/2007 00:00:00;5,754843473
USD;13/06/2007 00:00:00;6,134018958
USD;14/06/2007 00:00:00;5,749727368
USD;15/06/2007 00:00:00;5,955397546
USD;18/06/2007 00:00:00;4,242500782
USD;19/06/2007 00:00:00;3,481349766
USD;20/06/2007 00:00:00;2,026826739
USD;21/06/2007 00:00:00;4,916824043
USD;22/06/2007 00:00:00;3,730047464
USD;25/06/2007 00:00:00;3,653231204
USD;26/06/2007 00:00:00;7,357617974
USD;27/06/2007 00:00:00;1,135143697
USD;28/06/2007 00:00:00;1,193008423
USD;29/06/2007 00:00:00;5,660588562
USD;02/07/2007 00:00:00;5,896825194
USD;03/07/2007 00:00:00;7,583684146
USD;04/07/2007 00:00:00;5,398900747
USD;05/07/2007 00:00:00;1,138370574
USD;06/07/2007 00:00:00;3,927102208
USD;09/07/2007 00:00:00;5,851983964
USD;10/07/2007 00:00:00;7,266608715
USD;11/07/2007 00:00:00;7,267424405
USD;12/07/2007 00:00:00;1,093407512
USD;13/07/2007 00:00:00;4,442667663
USD;16/07/2007 00:00:00;7,975758791
USD;17/07/2007 00:00:00;3,446370661
USD;18/07/2007 00:00:00;5,387379289
USD;19/07/2007 00:00:00;7,818320692
USD;20/07/2007 00:00:00;6,826094627
USD;23/07/2007 00:00:00;2,713478386
USD;24/07/2007 00:00:00;7,88171041
USD;25/07/2007 00:00:00;1,198364437
USD;26/07/2007 00:00:00;4,846852064
USD;27/07/2007 00:00:00;5,918540061
USD;30/07/2007 00:00:00;1,214523435
USD;31/07/2007 00:00:00;7,105931222
USD;01/08/2007 00:00:00;3,156134129
USD;02/08/2007 00:00:00;6,644746602
USD;03/08/2007 00:00:00;6,823745608
USD;06/08/2007 00:00:00;3,664739311
USD;07/08/2007 00:00:00;3,070286036
USD;08/08/2007 00:00:00;4,880562365
USD;09/08/2007 00:00:00;5,931483865
USD;10/08/2007 00:00:00;5,645967901
USD;13/08/2007 00:00:00;7,963270187
USD;14/08/2007 00:00:00;1,441600144
USD;15/08/2007 00:00:00;5,278399825
USD;16/08/2007 00:00:00;7,265132129
USD;17/08/2007 00:00:00;5,876041174
USD;20/08/2007 00:00:00;1,142496169
USD;21/08/2007 00:00:00;6,608084798
USD;22/08/2007 00:00:00;3,72895807
USD;23/08/2007 00:00:00;2,875920773
USD;24/08/2007 00:00:00;3,718785107
USD;27/08/2007 00:00:00;5,901434779
USD;28/08/2007 00:00:00;7,532257736
USD;29/08/2007 00:00:00;2,165972948
USD;30/08/2007 00:00:00;3,498775065
USD;31/08/2007 00:00:00;1,361025453
USD;03/09/2007 00:00:00;3,504804075
USD;04/09/2007 00:00:00;5,944378853
USD;05/09/2007 00:00:00;4,825422585
USD;06/09/2007 00:00:00;3,145487189
USD;07/09/2007 00:00:00;3,608205974
USD;10/09/2007 00:00:00;5,013811827
USD;11/09/2007 00:00:00;4,228207648
USD;12/09/2007 00:00:00;2,853880048
USD;13/09/2007 00:00:00;5,482783258
USD;14/09/2007 00:00:00;5,140812397
USD;17/09/2007 00:00:00;2,345008671
USD;18/09/2007 00:00:00;7,760068774
USD;19/09/2007 00:00:00;1,744441688
USD;20/09/2007 00:00:00;6,165163279
USD;21/09/2007 00:00:00;3,593977511
USD;24/09/2007 00:00:00;6,797097802
USD;25/09/2007 00:00:00;5,031547964
USD;26/09/2007 00:00:00;3,859264374
USD;27/09/2007 00:00:00;3,59541446
USD;28/09/2007 00:00:00;1,291566253
USD;01/10/2007 00:00:00;4,801804721
USD;02/10/2007 00:00:00;7,537507772
USD;03/10/2007 00:00:00;6,343643248
USD;04/10/2007 00:00:00;2,448002934
USD;05/10/2007 00:00:00;2,879125535
USD;08/10/2007 00:00:00;3,415652752
USD;09/10/2007 00:00:00;1,128886044
USD;10/10/2007 00:00:00;2,583241343
USD;11/10/2007 00:00:00;1,750509918
USD;12/10/2007 00:00:00;3,720200777
USD;15/10/2007 00:00:00;4,209138453
USD;16/10/2007 00:00:00;4,110794663
USD;17/10/2007 00:00:00;1,612918317
USD;18/10/2007 00:00:00;6,5477705
USD;19/10/2007 00:00:00;4,232044518
USD;22/10/2007 00:00:00;1,275230765
USD;23/10/2007 00:00:00;6,170147121
USD;24/10/2007 00:00:00;6,474472761
USD;25/10/2007 00:00:00;7,406771719
USD;26/10/2007 00:00:00;5,636547208
USD;29/10/2007 00:00:00;2,179703653
USD;30/10/2007 00:00:00;6,915285587
USD;31/10/2007 00:00:00;7,425885975
USD;01/11/2007 00:00:00;3,304546237
USD;02/11/2007 00:00:00;3,749681175
USD;05/11/2007 00:00:00;6,233429193
USD;06/11/2007 00:00:00;6,137226641
USD;07/11/2007 00:00:00;4,923209786
USD;08/11/2007 00:00:00;7,385633886
USD;09/11/2007 00:00:00;6,599740982
USD;12/11/2007 00:00:00;7,96578151
USD;13/11/2007 00:00:00;6,405074477
USD;14/11/2007 00:00:00;4,787451923
USD;15/11/2007 00:00:00;3,602050543
USD;16/11/2007 00:00:00;2,085561812
USD;19/11/2007 00:00:00;7,415606618
USD;20/11/2007 00:00:00;4,39623636
USD;21/11/2007 00:00:00;5,604554653
USD;22/11/2007 00:00:00;2,341477215
USD;23/11/2007 00:00:00;3,607577205
USD;26/11/2007 00:00:00;5,691174209
USD;27/11/2007 00:00:00;5,857192278
USD;28/11/2007 00:00:00;4,921210825
USD;29/11/2007 00:00:00;1,605436921
USD;30/11/2007 00:00:00;3,236413419
USD;03/12/2007 00:00:00;5,355019569
USD;04/12/2007 00:00:00;3,777094185
USD;05/12/2007 00:00:00;7,739691138
USD;06/12/2007 00:00:00;6,477937877
USD;07/12/2007 00:00:00;2,447584867
USD;10/12/2007 00:00:00;7,797982275
USD;11/12/2007 00:00:00;4,531274915
USD;12/12/2007 00:00:00;5,290442407
USD;13/12/2007 00:00:00;5,198303699
USD;14/12/2007 00:00:00;3,731128514
USD;17/12/2007 00:00:00;5,925927997
USD;18/12/2007 00:00:00;7,274207771
USD;19/12/2007 00:00:00;3,49383378
USD;20/12/2007 00:00:00;4,854059756
USD;21/12/2007 00:00:00;2,278569818
USD;24/12/2007 00:00:00;6,801975667
USD;25/12/2007 00:00:00;5,903450012
USD;26/12/2007 00:00:00;3,396451294
USD;27/12/2007 00:00:00;5,087674499
USD;28/12/2007 00:00:00;4,815823734
USD;31/12/2007 00:00:00;1,288419485
USD;01/01/2008 00:00:00;1,71200186
USD;02/01/2008 00:00:00;2,479645848
USD;03/01/2008 00:00:00;2,374040544
USD;04/01/2008 00:00:00;6,161376476
USD;07/01/2008 00:00:00;3,200308621
USD;08/01/2008 00:00:00;7,443192363
USD;09/01/2008 00:00:00;2,94800061
USD;10/01/2008 00:00:00;1,795697451
USD;11/01/2008 00:00:00;4,978742182
USD;14/01/2008 00:00:00;2,813702226
USD;15/01/2008 00:00:00;2,469039381
USD;16/01/2008 00:00:00;6,08487606
USD;17/01/2008 00:00:00;6,304321587
USD;18/01/2008 00:00:00;7,007618308
USD;21/01/2008 00:00:00;2,125328243
USD;22/01/2008 00:00:00;7,151898146
USD;23/01/2008 00:00:00;4,745589316
USD;24/01/2008 00:00:00;1,506813169
USD;25/01/2008 00:00:00;1,908749521
USD;28/01/2008 00:00:00;3,708616734
USD;29/01/2008 00:00:00;1,104486287
USD;30/01/2008 00:00:00;7,092964053
USD;31/01/2008 00:00:00;2,911771476
USD;01/02/2008 00:00:00;5,165127039
USD;04/02/2008 00:00:00;6,088226855
USD;05/02/2008 00:00:00;7,831927896
USD;06/02/2008 00:00:00;4,374323308
USD;07/02/2008 00:00:00;5,489141464
USD;08/02/2008 00:00:00;6,731173813
USD;11/02/2008 00:00:00;2,808116317
USD;12/02/2008 00:00:00;2,480670154
USD;13/02/2008 00:00:00;7,815364599
USD;14/02/2008 00:00:00;4,566713393
USD;15/02/2008 00:00:00;3,608870625
USD;18/02/2008 00:00:00;4,906288087
USD;19/02/2008 00:00:00;1,804868221
USD;20/02/2008 00:00:00;6,549130261
USD;21/02/2008 00:00:00;5,558836818
USD;22/02/2008 00:00:00;5,11473912
USD;25/02/2008 00:00:00;5,754466295
USD;26/02/2008 00:00:00;3,725482523
USD;27/02/2008 00:00:00;2,704340577
USD;28/02/2008 00:00:00;7,404546201
USD;29/02/2008 00:00:00;5,456089973
USD;03/03/2008 00:00:00;7,657476723
USD;04/03/2008 00:00:00;4,547762275
USD;05/03/2008 00:00:00;4,706068218
USD;06/03/2008 00:00:00;6,806162596
USD;07/03/2008 00:00:00;4,593342841
USD;10/03/2008 00:00:00;5,531911969
USD;11/03/2008 00:00:00;7,128374994
USD;12/03/2008 00:00:00;6,164974689
USD;13/03/2008 00:00:00;2,389709294
USD;14/03/2008 00:00:00;5,274404407
USD;17/03/2008 00:00:00;2,256122291
USD;18/03/2008 00:00:00;4,466058969
USD;19/03/2008 00:00:00;2,183477938
USD;20/03/2008 00:00:00;2,55203402
USD;21/03/2008 00:00:00;1,196426809
USD;24/03/2008 00:00:00;2,075565338
USD;25/03/2008 00:00:00;6,813699067
USD;26/03/2008 00:00:00;5,035149932
USD;27/03/2008 00:00:00;2,375741184
USD;28/03/2008 00:00:00;2,401635885
